,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow,Month
47236,2012-06-20,Canberra,-6.3,11.0,0.0,2.0,5.0,NW,39.0,SSE,NNW,4.0,22.0,100.0,54.0,1023.5,1018.5,8.0,7.0,-1.3,10.1,No,No,0.0,6
47237,2012-06-21,Canberra,-1.3,14.3,0.0,3.0,5.9,NW,59.0,NNW,NW,33.0,33.0,77.0,48.0,1014.6,1010.1,2.0,8.0,8.1,13.0,No,Yes,7.0,6
47238,2012-06-22,Canberra,7.1,11.2,7.0,3.4,4.5,NW,59.0,NNW,NW,22.0,37.0,91.0,65.0,1005.9,1007.1,6.0,6.0,7.5,8.7,Yes,No,0.2,6
47239,2012-06-23,Canberra,-1.5,10.6,0.2,1.4,8.0,WNW,48.0,SSW,WNW,7.0,26.0,95.0,49.0,1022.9,1022.5,6.0,8.0,3.9,9.3,No,No,0.0,6
47240,2012-06-24,Canberra,-1.7,14.0,0.0,1.4,8.2,WNW,39.0,NW,WNW,20.0,24.0,69.0,42.0,1029.1,1028.4,1.0,8.0,7.8,12.6,No,No,0.0,6
47241,2012-06-25,Canberra,-2.4,14.8,0.0,2.8,6.2,WNW,39.0,SSW,WNW,9.0,20.0,97.0,47.0,1029.8,1025.9,6.0,8.0,3.4,13.6,No,No,0.0,6
47242,2012-06-26,Canberra,-0.9,9.3,0.0,1.0,0.1,E,20.0,SE,SSW,0.0,2.0,92.0,70.0,1032.2,1030.2,8.0,8.0,5.1,9.1,No,No,0.0,6
47243,2012-06-27,Canberra,1.7,11.4,0.0,0.8,1.4,E,17.0,SSE,NNE,9.0,11.0,80.0,62.0,1032.8,1029.2,7.0,6.0,7.1,10.8,No,No,0.2,6
47244,2012-06-28,Canberra,-1.5,14.5,0.2,0.4,3.8,NNE,17.0,N,NE,0.0,11.0,93.0,50.0,1027.3,1020.9,8.0,7.0,2.8,13.1,No,No,0.0,6
47245,2012-06-29,Canberra,2.7,14.5,0.0,0.8,2.3,NW,37.0,N,NW,0.0,22.0,99.0,85.0,1016.2,1012.0,6.0,8.0,4.7,10.8,No,No,0.8,6
47246,2012-06-30,Canberra,3.8,12.0,0.8,0.4,5.2,WNW,46.0,N,WNW,19.0,26.0,86.0,52.0,1013.3,1012.8,2.0,3.0,6.5,9.3,No,No,0.0,6
47247,2012-07-01,Canberra,0.7,10.5,0.0,2.0,3.4,NNW,39.0,NW,WNW,19.0,26.0,89.0,73.0,1016.4,1014.6,3.0,4.0,5.0,6.2,No,No,0.4,7
47248,2012-07-02,Canberra,-2.3,12.5,0.4,1.4,7.5,WNW,37.0,NW,WNW,7.0,26.0,76.0,42.0,1018.0,1017.0,2.0,2.0,5.6,11.1,No,No,0.0,7
47249,2012-07-03,Canberra,-5.8,12.0,0.0,1.4,7.6,SW,30.0,NNE,WNW,6.0,11.0,97.0,39.0,1023.0,1019.9,1.0,1.0,-0.5,11.6,No,No,0.0,7
47250,2012-07-04,Canberra,-6.1,11.5,0.0,1.2,7.5,S,44.0,SSE,S,6.0,19.0,100.0,37.0,1028.0,1027.3,1.0,2.0,1.6,11.1,No,No,0.0,7
47251,2012-07-05,Canberra,-4.6,11.1,0.0,1.8,4.9,S,31.0,SW,S,0.0,19.0,83.0,52.0,1034.5,1032.9,2.0,8.0,2.3,9.8,No,No,0.0,7
47252,2012-07-06,Canberra,-4.4,12.4,0.0,1.4,7.4,SE,22.0,NNW,SSE,0.0,7.0,87.0,36.0,1036.0,1032.9,1.0,7.0,2.1,12.0,No,No,0.0,7
47253,2012-07-07,Canberra,-6.0,12.7,0.0,0.6,7.2,NW,19.0,N,NNW,0.0,11.0,86.0,41.0,1034.6,1031.3,1.0,1.0,0.8,12.1,No,No,0.0,7
47254,2012-07-08,Canberra,-5.4,13.2,0.0,1.8,7.6,N,20.0,NNE,NNW,0.0,11.0,91.0,41.0,1032.8,1028.8,1.0,7.0,1.2,12.6,No,No,0.0,7
47255,2012-07-09,Canberra,-4.8,14.5,0.0,1.2,7.6,NNW,20.0,NNW,NNW,7.0,9.0,95.0,45.0,1031.6,1026.6,5.0,1.0,1.1,13.6,No,No,0.0,7
47256,2012-07-10,Canberra,-3.6,10.3,0.0,1.6,0.0,ENE,44.0,E,SSE,2.0,7.0,92.0,97.0,1025.9,1021.2,8.0,8.0,4.7,9.2,No,Yes,22.4,7
47257,2012-07-11,Canberra,4.7,13.4,22.4,0.4,4.0,NW,52.0,N,WNW,15.0,28.0,87.0,42.0,1019.1,1018.5,2.0,3.0,10.8,12.5,Yes,No,0.0,7
47258,2012-07-12,Canberra,1.1,13.1,0.0,2.4,0.2,NNW,30.0,SE,WNW,7.0,6.0,87.0,92.0,1018.2,1013.2,8.0,8.0,7.1,10.2,No,Yes,6.8,7
47259,2012-07-13,Canberra,7.1,16.6,6.8,0.2,7.5,NW,54.0,NNW,NW,24.0,37.0,89.0,41.0,1011.5,1009.2,5.0,8.0,12.9,15.3,Yes,No,0.0,7
47260,2012-07-14,Canberra,6.4,13.7,0.0,0.6,5.0,NW,56.0,NW,NW,26.0,30.0,81.0,48.0,1013.3,1010.8,2.0,4.0,9.5,12.4,No,Yes,2.2,7
47261,2012-07-15,Canberra,4.4,10.5,2.2,2.8,7.2,NW,50.0,NW,WNW,30.0,35.0,82.0,52.0,1018.1,1019.0,3.0,8.0,7.3,9.1,Yes,No,0.0,7
47262,2012-07-16,Canberra,4.1,13.7,0.0,2.0,4.0,NNW,44.0,N,NNW,19.0,19.0,90.0,62.0,1029.5,1026.8,7.0,3.0,7.2,12.6,No,No,0.0,7
47263,2012-07-17,Canberra,3.3,14.0,0.0,0.2,5.5,NW,35.0,N,NW,0.0,26.0,100.0,53.0,1027.3,1022.9,8.0,2.0,4.1,13.0,No,No,0.0,7
47264,2012-07-18,Canberra,2.7,13.6,0.0,1.4,7.4,WNW,41.0,NNW,WNW,11.0,28.0,70.0,39.0,1020.6,1017.4,1.0,8.0,7.7,11.8,No,No,0.0,7
47265,2012-07-19,Canberra,-4.2,12.8,0.0,2.2,8.0,SSW,26.0,N,S,0.0,9.0,100.0,23.0,1023.3,1021.5,0.0,3.0,1.6,12.1,No,No,0.0,7
47266,2012-07-20,Canberra,-5.4,15.2,0.0,1.8,8.2,SE,22.0,NNW,ENE,4.0,6.0,87.0,38.0,1028.3,1026.2,0.0,8.0,0.5,14.4,No,No,0.0,7
47267,2012-07-21,Canberra,-4.0,14.1,0.0,0.8,8.3,SW,30.0,N,SSE,7.0,11.0,100.0,40.0,1032.7,1029.9,0.0,7.0,2.9,13.4,No,No,0.0,7
47268,2012-07-22,Canberra,-0.9,12.5,0.0,0.4,4.8,S,28.0,S,SSW,11.0,13.0,73.0,52.0,1032.6,1030.2,1.0,7.0,6.9,11.8,No,No,0.0,7
47269,2012-07-23,Canberra,0.9,14.2,0.0,1.4,7.7,NNW,20.0,N,WNW,0.0,9.0,81.0,44.0,1032.4,1028.5,3.0,1.0,7.6,13.5,No,No,0.0,7
47270,2012-07-24,Canberra,-2.4,13.2,0.0,1.8,6.2,NW,19.0,N,N,0.0,7.0,98.0,49.0,1030.2,1026.3,8.0,7.0,1.6,12.6,No,No,0.0,7
47271,2012-07-25,Canberra,-1.5,14.3,0.0,1.0,4.8,NNW,41.0,N,NW,0.0,24.0,94.0,46.0,1024.0,1019.9,7.0,8.0,1.9,12.7,No,Yes,3.0,7
47272,2012-07-26,Canberra,1.9,15.0,3.0,2.0,4.0,NNW,35.0,N,NW,7.0,20.0,88.0,63.0,1015.3,1011.2,6.0,7.0,8.4,13.5,Yes,No,0.0,7
47273,2012-07-27,Canberra,-1.9,11.7,0.0,1.2,4.1,NNW,37.0,S,NW,7.0,24.0,98.0,57.0,1013.7,1011.5,8.0,5.0,1.8,10.6,No,No,0.1,7
47274,2012-07-28,Canberra,-1.1,13.9,0.1,1.3,6.7,WNW,37.0,NNE,W,9.0,20.0,100.0,43.0,1019.4,1017.4,8.0,8.0,0.7,13.5,No,No,0.0,7
47275,2012-07-29,Canberra,-1.5,12.6,0.0,1.8,5.2,ESE,22.0,NNW,NW,7.0,11.0,100.0,50.0,1024.4,1022.6,0.0,7.0,3.3,11.1,No,No,0.0,7
47276,2012-07-30,Canberra,-4.9,12.2,0.0,1.0,7.9,S,44.0,NNW,S,4.0,24.0,100.0,36.0,1026.6,1024.7,1.0,1.0,3.7,11.4,No,No,0.0,7
47277,2012-07-31,Canberra,0.0,11.6,0.0,2.6,8.0,SSW,35.0,S,S,17.0,17.0,66.0,40.0,1028.4,1024.8,3.0,4.0,5.7,11.2,No,No,0.0,7
47278,2012-08-01,Canberra,2.4,11.7,0.0,2.0,7.5,S,39.0,S,SSE,7.0,20.0,65.0,36.0,1024.3,1021.2,2.0,2.0,5.8,11.3,No,No,0.0,8
47279,2012-08-02,Canberra,-6.6,12.5,0.0,2.0,6.2,NNW,31.0,N,N,0.0,17.0,87.0,49.0,1023.4,1018.8,1.0,7.0,1.1,10.3,No,No,0.0,8
47280,2012-08-03,Canberra,-0.4,13.4,0.0,2.0,5.0,WNW,39.0,NNW,WNW,7.0,24.0,74.0,37.0,1018.3,1015.8,4.0,5.0,6.1,11.2,No,No,0.0,8
47281,2012-08-04,Canberra,0.3,14.4,0.0,2.2,5.0,WNW,54.0,NNW,W,22.0,30.0,68.0,41.0,1017.8,1016.0,5.0,4.0,8.8,11.8,No,Yes,2.0,8
47282,2012-08-05,Canberra,0.6,15.0,2.0,2.2,6.3,W,63.0,NNW,NW,20.0,35.0,69.0,45.0,1015.4,1011.6,4.0,7.0,7.6,12.1,Yes,Yes,1.2,8
47283,2012-08-06,Canberra,4.7,11.0,1.2,3.4,8.9,WNW,65.0,WNW,WNW,22.0,31.0,52.0,36.0,1016.1,1017.4,3.0,6.0,7.0,9.6,Yes,No,0.0,8
47284,2012-08-07,Canberra,-5.1,13.4,0.0,2.6,8.9,N,41.0,SSW,N,7.0,31.0,80.0,41.0,1024.6,1021.6,0.0,6.0,3.3,12.6,No,No,0.0,8
47285,2012-08-08,Canberra,-1.2,15.4,0.0,2.2,8.8,NW,48.0,NNW,NW,11.0,20.0,70.0,37.0,1021.7,1017.3,1.0,7.0,6.7,14.6,No,No,0.0,8
47286,2012-08-09,Canberra,5.7,12.7,0.0,4.2,8.0,W,57.0,WNW,WSW,28.0,33.0,55.0,38.0,1015.4,1012.8,3.0,1.0,9.6,10.7,No,No,0.0,8
47287,2012-08-10,Canberra,-3.3,12.6,0.0,3.8,10.0,SSW,74.0,S,S,26.0,31.0,49.0,28.0,1019.3,1020.3,1.0,7.0,7.3,12.0,No,No,0.0,8
47288,2012-08-11,Canberra,1.4,13.9,0.0,4.9,10.6,S,52.0,S,S,31.0,30.0,55.0,40.0,1024.8,1023.7,1.0,7.0,8.7,12.4,No,No,0.0,8
47289,2012-08-12,Canberra,4.1,14.5,0.0,3.7,9.2,SSE,48.0,SSE,SW,15.0,19.0,58.0,36.0,1027.6,1024.8,3.0,7.0,8.9,14.3,No,No,0.0,8
47290,2012-08-13,Canberra,-3.6,15.0,0.0,3.2,7.1,N,35.0,NE,NW,2.0,19.0,89.0,47.0,1028.7,1022.6,8.0,5.0,1.9,14.4,No,No,0.2,8
47291,2012-08-14,Canberra,-4.7,13.3,0.2,1.2,2.0,NW,33.0,N,NNW,0.0,19.0,95.0,53.0,1023.0,1018.5,0.0,1.0,0.5,11.3,No,No,0.0,8
47292,2012-08-15,Canberra,-2.4,17.2,0.0,3.4,7.6,WNW,44.0,E,WNW,6.0,30.0,78.0,38.0,1016.7,1013.2,4.0,2.0,6.5,14.3,No,No,0.0,8
47293,2012-08-16,Canberra,-2.6,14.4,0.0,2.6,3.9,NW,52.0,ENE,NNW,4.0,31.0,74.0,58.0,1015.7,1011.3,7.0,8.0,6.3,10.8,No,Yes,3.2,8
47294,2012-08-17,Canberra,0.7,9.6,3.2,1.8,1.9,NNW,65.0,NNW,NW,20.0,26.0,70.0,91.0,1004.4,1003.8,7.0,8.0,8.5,4.3,Yes,Yes,12.4,8
47295,2012-08-18,Canberra,2.1,12.2,12.4,2.2,6.7,NW,52.0,NNW,WNW,20.0,31.0,80.0,50.0,1008.0,1009.3,4.0,8.0,5.1,11.2,Yes,No,0.0,8
47296,2012-08-19,Canberra,-2.9,13.4,0.0,2.4,7.3,N,44.0,NE,NNW,0.0,31.0,99.0,54.0,1022.0,1019.7,7.0,1.0,3.5,11.8,No,No,0.0,8
47297,2012-08-20,Canberra,-2.6,12.0,0.0,2.2,8.1,N,24.0,ESE,NNW,6.0,13.0,76.0,48.0,1024.0,1019.7,6.0,2.0,3.8,11.5,No,No,0.0,8
47298,2012-08-21,Canberra,-2.6,14.6,0.0,2.0,8.3,NNW,43.0,NE,NW,2.0,28.0,83.0,38.0,1021.1,1016.6,1.0,1.0,4.6,13.8,No,No,0.0,8
47299,2012-08-22,Canberra,-2.7,19.4,0.0,2.8,6.0,NW,33.0,NNE,NNW,2.0,19.0,78.0,32.0,1016.1,1010.1,2.0,7.0,5.2,18.3,No,Yes,4.2,8
47300,2012-08-23,Canberra,4.5,12.8,4.2,1.2,0.0,NW,56.0,NW,NNW,35.0,24.0,74.0,90.0,1011.3,1008.6,8.0,8.0,12.7,10.3,Yes,Yes,15.0,8
47301,2012-08-24,Canberra,3.3,9.2,15.0,1.2,3.5,NW,67.0,NW,WNW,28.0,37.0,68.0,87.0,1014.3,1012.9,5.0,3.0,5.6,6.6,Yes,Yes,2.0,8
47302,2012-08-25,Canberra,2.3,12.3,2.0,3.6,7.8,NW,57.0,NW,NW,22.0,30.0,62.0,42.0,1019.6,1017.0,2.0,8.0,7.6,10.9,Yes,No,0.0,8
47303,2012-08-26,Canberra,2.7,14.3,0.0,3.2,9.0,NNW,39.0,NNW,WNW,28.0,26.0,66.0,37.0,1019.0,1018.1,3.0,6.0,8.4,13.4,No,No,0.0,8
47304,2012-08-27,Canberra,-4.8,14.6,0.0,4.1,9.0,NNW,35.0,NNW,NNW,6.0,24.0,79.0,30.0,1026.2,1022.7,0.0,1.0,4.0,14.0,No,No,0.2,8
47305,2012-08-28,Canberra,-5.6,15.6,0.2,2.0,4.0,NNW,30.0,S,NNW,4.0,17.0,87.0,23.0,1025.2,1020.9,6.0,5.0,3.4,14.5,No,No,0.0,8
47306,2012-08-29,Canberra,-2.5,16.6,0.0,2.2,3.9,NNW,52.0,ENE,NNW,6.0,28.0,81.0,52.0,1017.9,1010.7,5.0,6.0,6.3,14.3,No,No,0.0,8
47307,2012-08-30,Canberra,2.1,12.9,0.0,2.6,8.0,WNW,70.0,W,WNW,26.0,39.0,47.0,34.0,1011.1,1011.8,3.0,1.0,10.0,10.4,No,No,0.0,8
47308,2012-08-31,Canberra,1.4,11.1,0.0,5.0,7.6,SSW,52.0,N,W,28.0,33.0,60.0,41.0,1016.7,1015.3,4.0,3.0,7.1,10.8,No,Yes,5.8,8
47309,2012-09-01,Canberra,-6.8,14.5,5.8,3.0,8.6,S,48.0,NNE,S,7.0,24.0,76.0,34.0,1023.5,1021.6,1.0,4.0,2.0,12.7,Yes,No,0.0,9
47310,2012-09-02,Canberra,-5.0,16.8,0.0,3.3,10.3,N,37.0,NW,NNW,4.0,22.0,75.0,33.0,1024.5,1020.0,2.0,1.0,4.6,16.0,No,No,0.0,9
47311,2012-09-03,Canberra,-4.2,20.1,0.0,3.2,8.6,SW,41.0,W,SW,4.0,20.0,71.0,21.0,1023.9,1019.9,0.0,7.0,6.1,19.7,No,No,0.0,9
47312,2012-09-04,Canberra,-1.3,20.7,0.0,2.8,9.3,NW,37.0,ENE,NW,0.0,24.0,73.0,26.0,1024.4,1019.9,2.0,1.0,7.5,19.9,No,No,0.0,9
47313,2012-09-05,Canberra,-1.8,22.7,0.0,5.2,7.8,NNW,80.0,WNW,NW,7.0,44.0,44.0,18.0,1014.5,1007.2,1.0,7.0,11.9,20.5,No,Yes,1.2,9
47314,2012-09-06,Canberra,8.2,17.1,1.2,7.2,7.0,NW,63.0,NNW,NW,31.0,37.0,53.0,48.0,1009.8,1008.6,6.0,8.0,12.4,14.6,Yes,No,0.0,9
47315,2012-09-07,Canberra,7.0,11.3,0.0,5.8,7.9,W,76.0,NW,WNW,33.0,33.0,68.0,73.0,1006.0,1006.1,8.0,8.0,7.8,8.9,No,No,0.6,9
47316,2012-09-08,Canberra,6.2,14.5,0.6,3.8,9.0,WNW,57.0,NW,WNW,33.0,33.0,86.0,63.0,1013.9,1015.0,8.0,8.0,9.6,12.2,No,No,0.0,9
47317,2012-09-09,Canberra,0.0,18.3,0.0,2.6,10.1,NW,28.0,W,NW,7.0,19.0,73.0,54.0,1022.9,1021.6,1.0,0.0,9.8,17.2,No,No,0.0,9
47318,2012-09-10,Canberra,-2.2,19.6,0.0,2.2,10.0,NW,44.0,SW,NNW,6.0,31.0,100.0,32.0,1026.2,1021.4,1.0,7.0,7.9,18.5,No,No,0.0,9
47319,2012-09-11,Canberra,-2.0,18.5,0.0,3.6,8.6,N,28.0,SSW,NNW,11.0,9.0,74.0,33.0,1026.5,1022.4,4.0,2.0,8.6,18.2,No,No,0.0,9
47320,2012-09-12,Canberra,-0.1,20.3,0.0,3.2,7.5,NNW,52.0,E,WNW,2.0,31.0,90.0,32.0,1022.7,1016.1,8.0,7.0,9.0,19.6,No,No,0.0,9
47321,2012-09-13,Canberra,1.7,13.8,0.0,4.0,3.0,NNW,46.0,N,S,9.0,26.0,68.0,70.0,1009.5,1008.7,8.0,8.0,9.7,10.6,No,Yes,3.6,9
47322,2012-09-14,Canberra,-2.4,15.2,3.6,1.4,9.5,WNW,48.0,WNW,WNW,7.0,28.0,97.0,39.0,1020.3,1016.9,1.0,8.0,2.9,14.1,Yes,No,0.0,9
47323,2012-09-15,Canberra,-3.9,17.6,0.0,1.6,8.5,S,33.0,SSW,N,11.0,13.0,60.0,34.0,1025.7,1022.9,1.0,5.0,9.8,16.8,No,No,0.0,9
47324,2012-09-16,Canberra,1.0,18.2,0.0,2.8,5.0,N,43.0,W,NNW,2.0,31.0,97.0,43.0,1021.8,1016.3,8.0,7.0,5.1,16.7,No,No,0.0,9
47325,2012-09-17,Canberra,5.0,17.5,0.0,3.8,3.1,E,37.0,SE,NNE,7.0,13.0,71.0,43.0,1020.5,1017.5,8.0,2.0,11.3,16.0,No,No,0.0,9
47326,2012-09-18,Canberra,5.5,19.9,0.0,2.4,7.0,W,44.0,WSW,NNW,6.0,20.0,70.0,50.0,1018.5,1013.5,4.0,4.0,12.6,15.3,No,Yes,2.4,9
47327,2012-09-19,Canberra,2.3,18.1,2.4,3.0,7.0,NE,43.0,N,NE,6.0,7.0,87.0,44.0,1017.8,1014.7,7.0,4.0,12.7,17.1,Yes,No,0.0,9
47328,2012-09-20,Canberra,7.9,20.5,0.0,3.0,7.0,NNW,30.0,SW,N,7.0,13.0,77.0,43.0,1019.3,1014.4,7.0,6.0,12.5,19.0,No,Yes,2.2,9
47329,2012-09-21,Canberra,4.9,19.6,2.2,3.4,11.0,WNW,50.0,NNW,WNW,24.0,30.0,66.0,38.0,1014.1,1012.4,4.0,8.0,15.5,18.5,Yes,No,0.0,9
47330,2012-09-22,Canberra,0.1,20.2,0.0,4.6,11.0,NW,30.0,S,WNW,7.0,17.0,63.0,39.0,1017.8,1013.4,7.0,2.0,12.5,19.5,No,No,0.0,9
47331,2012-09-23,Canberra,0.1,22.3,0.0,4.8,10.5,NNW,63.0,NW,NNW,7.0,41.0,62.0,29.0,1011.4,1006.5,1.0,3.0,12.8,21.3,No,No,0.0,9
47332,2012-09-24,Canberra,-1.3,16.4,0.0,8.0,11.0,WNW,50.0,NW,WNW,20.0,30.0,36.0,32.0,1013.1,1012.6,1.0,5.0,11.9,15.4,No,No,0.0,9
47333,2012-09-25,Canberra,-2.9,18.3,0.0,5.6,10.1,ENE,35.0,WSW,NNE,9.0,11.0,57.0,30.0,1022.1,1018.4,1.0,7.0,9.4,17.3,No,No,0.0,9
47334,2012-09-26,Canberra,8.4,20.3,0.0,4.0,8.1,NNW,37.0,S,NNW,6.0,20.0,67.0,28.0,1022.4,1017.9,6.0,7.0,13.4,19.4,No,No,0.0,9
47335,2012-09-27,Canberra,3.3,23.3,0.0,4.0,4.0,N,43.0,ENE,NNW,0.0,24.0,69.0,45.0,1018.8,1013.4,7.0,4.0,12.6,21.0,No,No,1.0,9
47336,2012-09-28,Canberra,10.3,18.0,1.0,4.8,0.0,NNW,76.0,W,NNW,13.0,35.0,59.0,90.0,1011.4,1007.2,8.0,8.0,18.0,15.2,No,Yes,23.8,9
47337,2012-09-29,Canberra,8.1,12.4,23.8,2.6,11.1,WNW,70.0,WNW,WNW,31.0,33.0,53.0,35.0,1007.6,1010.1,6.0,8.0,10.0,10.9,Yes,No,1.0,9
47338,2012-09-30,Canberra,3.1,13.9,1.0,6.4,8.6,NW,46.0,WNW,WNW,31.0,28.0,43.0,38.0,1018.7,1019.4,2.0,8.0,9.7,13.1,No,No,0.0,9
47339,2012-10-01,Canberra,-2.2,18.2,0.0,2.8,9.2,E,31.0,NNE,NW,6.0,17.0,96.0,40.0,1027.7,1024.8,7.0,7.0,10.4,16.9,No,No,0.0,10
47340,2012-10-02,Canberra,-0.4,21.3,0.0,6.0,10.1,SSW,19.0,W,WSW,7.0,9.0,62.0,22.0,1032.7,1028.2,0.0,1.0,10.6,20.5,No,No,0.0,10
47341,2012-10-03,Canberra,-0.1,24.1,0.0,3.8,10.8,NW,44.0,NW,NW,7.0,28.0,59.0,26.0,1026.7,1022.1,1.0,0.0,14.9,22.8,No,No,0.0,10
47342,2012-10-04,Canberra,3.0,25.0,0.0,4.4,10.7,WNW,59.0,NW,WNW,11.0,33.0,42.0,22.0,1020.8,1015.3,0.0,1.0,18.5,24.4,No,No,0.0,10
47343,2012-10-05,Canberra,5.8,27.3,0.0,9.0,10.1,WNW,54.0,NNE,WNW,17.0,33.0,36.0,21.0,1015.2,1013.4,0.0,5.0,20.0,26.1,No,No,0.0,10
47344,2012-10-06,Canberra,11.1,14.6,0.0,10.0,0.2,SE,33.0,E,NNE,9.0,9.0,85.0,85.0,1019.2,1011.0,8.0,8.0,12.6,14.5,No,Yes,5.8,10
47345,2012-10-07,Canberra,0.1,17.4,5.8,0.0,9.0,S,33.0,SSE,WSW,19.0,9.0,52.0,34.0,1015.3,1013.8,2.0,2.0,8.4,15.4,Yes,No,0.0,10
47346,2012-10-08,Canberra,4.5,16.5,0.0,5.0,4.2,ESE,35.0,SSE,NW,7.0,11.0,74.0,43.0,1016.0,1011.8,8.0,5.0,8.9,14.7,No,No,0.0,10
47347,2012-10-09,Canberra,3.2,16.2,0.0,3.2,4.1,NW,24.0,S,NNW,11.0,7.0,69.0,39.0,1012.6,1009.9,7.0,4.0,9.1,15.0,No,No,0.0,10
47348,2012-10-10,Canberra,-0.2,17.8,0.0,2.4,9.0,NW,39.0,SSE,NW,9.0,26.0,69.0,36.0,1010.5,1008.1,6.0,3.0,10.1,15.1,No,Yes,23.6,10
47349,2012-10-11,Canberra,5.2,8.6,23.6,4.6,0.5,WSW,39.0,S,SW,13.0,15.0,89.0,91.0,1006.8,1005.7,8.0,8.0,6.2,7.6,Yes,Yes,33.0,10
47350,2012-10-12,Canberra,2.4,14.9,33.0,1.0,2.7,S,67.0,S,S,30.0,26.0,74.0,37.0,1009.5,1013.3,8.0,4.0,8.3,13.5,Yes,No,0.0,10
47351,2012-10-13,Canberra,0.2,15.0,0.0,3.0,4.8,SSW,41.0,WNW,WNW,6.0,24.0,71.0,68.0,1020.4,1019.4,5.0,8.0,8.0,11.2,No,Yes,2.8,10
47352,2012-10-14,Canberra,1.6,18.6,2.8,1.6,9.0,N,39.0,SE,NNW,0.0,22.0,81.0,41.0,1025.6,1022.4,7.0,1.0,9.2,18.1,Yes,No,0.0,10
47353,2012-10-15,Canberra,1.7,23.7,0.0,1.4,7.0,NNW,46.0,SE,NW,0.0,31.0,76.0,33.0,1025.1,1021.3,1.0,6.0,10.2,22.1,No,No,0.0,10
47354,2012-10-16,Canberra,6.9,24.6,0.0,6.2,8.0,NW,93.0,SSE,NW,2.0,46.0,47.0,25.0,1019.7,1015.8,4.0,2.0,16.2,23.8,No,No,0.0,10
47355,2012-10-17,Canberra,9.2,21.7,0.0,8.6,10.9,N,48.0,NW,N,15.0,28.0,49.0,30.0,1016.6,1015.6,5.0,7.0,13.7,20.3,No,No,0.0,10
47356,2012-10-18,Canberra,4.3,22.0,0.0,7.6,9.1,NW,28.0,SE,NNE,9.0,13.0,74.0,45.0,1022.1,1017.8,7.0,7.0,12.2,20.6,No,No,0.0,10
47357,2012-10-19,Canberra,4.5,26.1,0.0,3.4,11.0,NNW,41.0,NW,W,7.0,17.0,70.0,30.0,1016.2,1012.3,3.0,1.0,14.2,25.7,No,No,0.0,10
47358,2012-10-20,Canberra,5.6,25.9,0.0,6.2,11.0,WNW,46.0,WNW,WNW,6.0,33.0,67.0,23.0,1011.2,1010.0,1.0,7.0,15.7,25.3,No,No,0.0,10
47359,2012-10-21,Canberra,4.6,22.0,0.0,9.2,10.9,WNW,63.0,NW,WNW,19.0,35.0,46.0,25.0,1013.7,1011.3,6.0,6.0,16.7,21.7,No,No,0.0,10
47360,2012-10-22,Canberra,2.6,15.9,0.0,10.6,10.5,S,59.0,S,S,30.0,35.0,42.0,33.0,1017.6,1020.5,2.0,8.0,9.7,15.5,No,No,0.0,10
47361,2012-10-23,Canberra,-0.2,19.6,0.0,7.0,10.0,E,37.0,S,NNE,11.0,17.0,61.0,35.0,1027.6,1024.9,3.0,7.0,9.5,18.9,No,No,0.0,10
47362,2012-10-24,Canberra,0.4,22.9,0.0,4.0,2.8,NW,37.0,N,NW,7.0,24.0,72.0,31.0,1023.2,1017.7,1.0,8.0,10.4,21.7,No,No,0.0,10
47363,2012-10-25,Canberra,4.7,26.7,0.0,8.2,5.9,NW,74.0,SW,NW,7.0,50.0,67.0,24.0,1013.3,1007.1,3.0,3.0,13.7,25.5,No,No,0.0,10
47364,2012-10-26,Canberra,3.6,20.9,0.0,5.4,6.0,NW,61.0,NNW,NW,20.0,41.0,49.0,24.0,1009.3,1006.5,6.0,2.0,15.7,19.4,No,No,0.0,10
47365,2012-10-27,Canberra,1.3,19.5,0.0,3.8,11.0,ENE,35.0,SE,NW,9.0,17.0,49.0,33.0,1015.7,1015.5,7.0,7.0,11.9,18.1,No,No,0.0,10
47366,2012-10-28,Canberra,3.1,20.9,0.0,8.8,10.9,E,31.0,ESE,NE,13.0,15.0,64.0,40.0,1024.9,1021.9,3.0,6.0,12.1,19.7,No,No,0.0,10
47367,2012-10-29,Canberra,6.0,23.5,0.0,5.2,10.0,NW,30.0,SSE,WNW,11.0,11.0,70.0,31.0,1024.0,1019.3,2.0,2.0,13.1,22.8,No,No,0.0,10
47368,2012-10-30,Canberra,6.0,26.1,0.0,5.2,9.7,NNW,44.0,N,WNW,2.0,13.0,72.0,35.0,1019.2,1014.6,3.0,1.0,14.8,25.2,No,Yes,1.6,10
47369,2012-10-31,Canberra,5.5,28.8,1.6,5.6,11.0,WNW,39.0,ESE,W,0.0,24.0,75.0,23.0,1018.1,1013.7,2.0,8.0,15.6,28.7,Yes,No,0.0,10
47370,2012-11-01,Canberra,8.6,23.8,0.0,6.4,5.0,WNW,61.0,W,WNW,11.0,43.0,64.0,43.0,1008.1,1005.3,8.0,5.0,16.5,18.6,No,No,0.0,11
